date,InflationPressure,GrowthWeakness,FinancialStress,PolicyTightness,TransitionInstability,VolatilityInstability,SystemicRiskScore,SystemicRiskPercentile,UncertaintyScore,UncertaintyPercentile
2021-01-27,-0.24624699851148502,0.48423886563765717,0.5402922775781607,-0.48189822381477815,0.085873266460159,1.1989698178698867,0.15359457980578245,0.7189997422015983,0.6424215421650228,0.8393915957721062
2021-01-28,-0.22118071348528504,0.2972155544125355,0.3576353978133077,-0.5092432454218994,0.08756518642510554,1.0588887804111937,0.05429110208377529,0.5572164948453608,0.5732269834181496,0.7585051546391752
2021-01-29,-0.1666041137774457,0.4588414442596869,0.4624028841726798,-0.47685833901977803,0.08875174982219954,1.0481294539854378,0.14468903451050752,0.7041999484668899,0.5684406019038186,0.7544447307395001
2021-01-31,-0.21826897419649538,0.47241608028593085,0.660212546023455,-0.4703619792996767,0.09069072514876825,1.2983886660293884,0.19558077969188228,0.7769191138588356,0.6945396955890784,0.8742916022668727
2021-02-01,0.03346727969257696,0.26501159109278555,0.6023758857717275,-0.47253356795740303,0.09536326059936247,1.2536128971519918,0.18922061126421652,0.7679629152716971,0.6744880788756771,0.8637651300540818
2021-02-02,-0.22434664876802535,0.27902579151054036,0.5898999246818744,-0.46231723871644237,0.09394074180525948,1.2456906356357786,0.12598921437298766,0.670442842430484,0.6698156887205191,0.8622554067971163
2021-02-03,-0.16408961795940552,0.3543244228712825,0.4620614049516654,-0.4758835071953998,0.09260484572137254,1.155950422536775,0.11942483892022754,0.6574002574002574,0.6242776341290738,0.8231660231660232
2021-02-04,-0.3120842513539428,0.29437290126759547,0.550637320094017,-0.457391196222911,0.08971787229895206,1.21947918790104,0.09664057268812921,0.6181163149768399,0.654598530099996,0.8510036026762738
2021-02-05,-0.11287003840141667,0.33620268784134105,0.4461137530674154,-0.5170331556616197,0.0912202820561327,1.0886469541129948,0.1166733290337694,0.6542320555698482,0.5899336180845638,0.7820941600205814
2021-02-08,0.0023903811001096953,0.3174623598620191,0.4056247728527795,-0.5397300991144233,0.08925849069904253,1.159267755979782,0.12515402676415466,0.6689814814814815,0.6242631233394123,0.8227880658436214
2021-02-09,-0.16914496128341064,0.36188029064127464,0.37230236409612555,-0.5592078481732847,0.08875482831429099,1.2330273616655303,0.0804311057580255,0.5908974029313449,0.6608910949899106,0.8575469272306505
2021-02-10,-0.2260633452233572,0.36040745314239103,0.39914990425266866,-0.5460423647357362,0.08350320657525112,1.1884958303899318,0.0755998038739612,0.5858611825192802,0.6359995184825915,0.8323907455012853
2021-02-11,-0.30445933240076517,0.34864523860023683,0.39429030843039947,-0.47801131885805903,0.08090660023566251,1.1588632210452934,0.06167720126206202,0.5661783603186842,0.6198849106404779,0.8190696479054228
2021-02-12,-0.1163493163910579,0.32967570073460445,0.45834332126436095,-0.4446697842633505,0.08131973826548747,1.0727641080759565,0.1282001117389667,0.6757451181911613,0.577041923170722,0.7615621788283659
2021-02-15,0.21258296874887989,0.24540491159245476,0.4458837913081948,-0.5012178379952609,0.08320712023337755,1.0707095125163473,0.17723978779017183,0.7528898022090933,0.5769583163748624,0.7613665553557668
2021-02-16,0.15208940476451652,0.2781587844523629,0.5066528907462142,-0.49092758151481825,0.07840204853608404,1.1660262809840782,0.1898388797276656,0.7696456086286595,0.6222141647600812,0.8215202876219826
2021-02-17,0.05955358576802684,0.2718747813274042,0.4233634483589695,-0.5510671124186675,0.0795551967218362,1.0774227461858426,0.1311838192548403,0.6790757381258024,0.5784889714538394,0.7635430038510912
2021-02-18,0.060436596862765736,0.29716202752074977,0.3597267923834646,-0.5799175795856233,0.07771579160351125,1.2372050853062146,0.11421584645325034,0.6481006160164271,0.6574604384548629,0.8547227926078029
2021-02-19,0.11928723908393064,0.28298705678745534,0.4199101293979009,-0.5244202251891883,0.07610540121232144,1.0988947560484632,0.1516838490694546,0.7154221195791635,0.5875000786303923,0.7764947395432384
2021-02-22,0.43348323313374315,0.31642670433370446,0.5546495872747557,-0.5622634814248362,0.07691708794949285,1.2519523690023306,0.27337869273303783,0.8714725500256542,0.6644347284759118,0.8601847101077476
2021-02-23,0.13515801192696067,0.26593684133236567,0.3838294418244977,-0.5344450064303117,0.08082725376299445,1.2082847983434466,0.1392971575857839,0.695050012823801,0.6445560260532205,0.8414978199538343
2021-02-24,0.258172283446932,0.21035929184392171,0.44931552412130066,-0.5317999540955084,0.07616949887459276,1.0713934830467862,0.175966032888507,0.7502564102564102,0.5737814909606894,0.7558974358974359
2021-02-25,-0.10712126001734172,0.409027589032875,0.541577579512582,-0.4921436507080835,0.07942888818183844,1.242193865960777,0.1680997529105373,0.741861061266342,0.6608113770713077,0.8574724429633427
2021-02-26,-0.2792309996020903,0.3016829825090232,0.772899502212625,-0.6381798544676678,0.08304147854197826,1.5902382909446757,0.1459079421474695,0.7063044592516659,0.836639884743327,0.9154279856483855
2021-02-28,-0.31557658055164006,0.14319857996482246,0.9145369641546471,-0.6343403676791236,0.08388387633017047,1.7275179868683592,0.14030972776432968,0.6956187548039969,0.9057009315992648,0.9262106072252114
2021-03-01,-0.037441143401718065,-0.02308953219082361,0.7276508269135853,-0.4873218191548688,0.08696934350968491,1.4192627507289408,0.13441277347819408,0.6851946721311475,0.7531160471193129,0.8929303278688525
2021-03-02,0.1423805403172145,0.15830080644807906,0.5783005278022679,-0.5831169971947258,0.09068168970373061,1.2831420629943044,0.1657270299379814,0.7387964148527529,0.6869118763490175,0.8701664532650448
2021-03-03,0.05680303202283695,0.18912412678524837,0.6575192222021738,-0.4929825108748237,0.0907863749295976,1.2573959220918882,0.18932949847792982,0.7688172043010753,0.6740911485107429,0.8632872503840245
2021-03-04,0.16577172359189404,0.1842206824064884,0.7375937088703868,-0.46304180352514945,0.08970152908260522,1.3883072376606442,0.24380502008606952,0.8461735346813412,0.7390043833716248,0.8896851804453545
2021-03-05,0.28604183999447425,0.010162417975291176,0.6578933009576939,-0.533687185392385,0.09017134628048762,1.2757931482654514,0.19587454428491619,0.7781473899692938,0.6829822472729695,0.8682190378710338
2021-03-08,-0.15054633814615373,0.14246682630878335,0.5731544222742455,-0.4905991742210497,0.09611816538978069,1.3657825068293048,0.10114248085926264,0.6221540035814787,0.7309503361095427,0.8879508825786646
2021-03-09,0.19775769467802748,0.03357117784205738,0.6270976174395786,-0.6549887269106067,0.10096077251082242,1.2243021561991747,0.1527612329508449,0.7168797953964194,0.6626314643549985,0.8575447570332481
2021-03-10,0.16348107437313666,0.0791908852319075,0.5088181187761149,-0.582973857208267,0.1030058493087703,1.3643777018431447,0.13101763941829397,0.6765533111736128,0.7336917755759574,0.8890309383789312
2021-03-11,0.2179432706913607,0.05709078216713286,0.6123382679254081,-0.5592998912621895,0.10349046324994722,1.219827856309067,0.17373953306541476,0.7469325153374233,0.6616591597795071,0.8560838445807771
2021-03-12,0.012603284765151877,0.10689029880609466,0.5950197126304192,-0.43413785785548514,0.10459934408283834,1.2017895224943056,0.14848859820775653,0.7091745463838487,0.653194433288572,0.8471760797342193
2021-03-15,0.24299301523087735,-0.03886260767580004,0.4918174675168304,-0.5515408780505919,0.10596288270529253,1.2597846404883997,0.12114485457149426,0.6589167092488503,0.6828737615968461,0.8676545733265202
2021-03-16,0.21457457548951858,0.002116217054474623,0.4582586035786427,-0.5161759490234142,0.10565352871331951,1.3060256634518337,0.11950656329174494,0.6549169859514687,0.7058395960825766,0.8773946360153256
2021-03-17,0.2970160161974481,-0.024236157346841418,0.501321395926463,-0.5486591766883826,0.10496413632890869,1.2089309396658032,0.14154071380377858,0.6968845760980592,0.656947537997356,0.8508682328907048
2021-03-18,-0.29142543299665735,0.07751469656169936,0.7195704523069737,-0.44828816891652634,0.11556121950539044,1.4403844808204747,0.10092828722114318,0.6208833290783763,0.7779728501629326,0.9011998978810314
2021-03-19,0.5109396987964767,0.005694394862696247,0.587123612263463,-0.5599972655408793,0.12662830362199368,1.2030378875544787,0.22762743244379996,0.8226135783563042,0.6648330955882362,0.8578356304236856
2021-03-22,0.22308018294437332,-0.049899604897526206,0.5078608064956394,-0.601076731103336,0.12595660637477987,1.2131114332007684,0.11178970711364218,0.6399591732584843,0.6695340197877742,0.8601684103087522
2021-03-23,-0.092992151868239,0.039962252495573426,0.6464453499619996,-0.5278107818912128,0.12679387994896194,1.3187820142274038,0.10784420685919968,0.6346938775510204,0.7227879470881828,0.8857142857142857
2021-03-24,0.5535522526201823,0.02425614092596153,0.6361790643407707,-0.5443390483476643,0.13205961938343447,1.2886192853981053,0.2602579414057892,0.8650854373884214,0.7103394523907699,0.8791124713083397
2021-03-25,-0.013154681789327674,-0.036298770445924965,0.5894197323335034,-0.4677610616344052,0.13271103563426767,1.2195673736469967,0.10093394917779046,0.6203467618561959,0.6761392046406323,0.8628250892401835
2021-03-26,0.522389473844365,-0.09561066651205415,0.5682972186368166,-0.5314092679886275,0.13298263443405933,1.2214380503530187,0.2041216089475315,0.7904664797348968,0.6772103423935389,0.8643894978332909
2021-03-29,0.1879898305505097,-0.001384462354795454,0.5118875686619768,-0.48174156271431845,0.13529687574924917,1.1997611926595857,0.1347212220278363,0.6842507645259939,0.6675290342044174,0.8577981651376146
2021-03-30,-0.028772784613859965,0.010864234327210096,0.5360189618120654,-0.527099376871069,0.1295846410359436,1.1666513534203737,0.08374287649309399,0.5921019108280254,0.6481179972281587,0.84
2021-03-31,0.39953181266152543,-0.31855394210730087,-0.08483359768142561,-0.49431493206884736,0.13916800149423647,0.40688437611778544,-0.07239445140148681,0.358889454915945,0.2730261888060109,0.11869587366276108
2021-04-01,0.50456007059483,-0.35494777067294986,-0.19852717247615442,-0.6182564549908978,0.14027875357595523,0.5911460848786085,-0.10787960733221319,0.2999745352686529,0.36571241922728187,0.32874968169085816
2021-04-05,0.08519680732333441,-0.37327507251145686,-0.06936909628574442,-0.5241523729531287,0.14548191302086566,0.5239757611977566,-0.16417905547467995,0.2209775967413442,0.3347288371093111,0.24923625254582485
2021-04-06,0.33422091524382747,-0.28683005654082866,-0.1879305863000656,-0.5689957696037872,0.1461271492106561,0.5765734975820205,-0.12257446919430524,0.28022397556630185,0.36135032339633827,0.31662000509035376
2021-04-07,0.2586520602222816,-0.29498246510819115,-0.19734695158674276,-0.46923362092039017,0.1401292956538713,0.5827502991847234,-0.13166526505286516,0.2638676844783715,0.3614397974192974,0.31679389312977096
2021-04-08,0.37013394506376374,-0.3135918221828766,-0.2290198821593132,-0.5887452652682158,0.13543576455495188,0.6371694149491024,-0.13611043549005697,0.25947596031544135,0.38630258975202714,0.3859068939201221
2021-04-09,0.15870434988173543,-0.326178197713955,-0.18260331937000987,-0.48620036791551824,0.13665941615964908,0.5499721798376825,-0.16274654214840312,0.22253306205493387,0.3433157979986658,0.2711088504577823
2021-04-12,0.21222712990687706,-0.2853454592629832,-0.2251930146126829,-0.5121972102812384,0.13617353094067453,0.6312426415777872,-0.1558583917179834,0.23010424612255276,0.38370808625923086,0.3770658530383931
2021-04-13,0.40345491258877314,-0.29840825563262185,-0.228067550829738,-0.5743891639589247,0.13464659019876274,0.6348347267837335,-0.12158464609378415,0.28190137264870363,0.38474065849124817,0.38307066598881545
2021-04-14,0.46105312906876883,-0.26059435492799443,-0.08204573290630207,-0.5125653548911309,0.13115265974542392,0.599901986811019,-0.04482619658309545,0.4,0.36552732327822146,0.32884371029224907
2021-04-15,0.5966597148089579,-0.13338977705866256,-0.19717703163712827,-0.4434110166253862,0.13482856144981786,0.5862587974473582,-0.003105849474881693,0.4583333333333333,0.360543679448588,0.31453252032520324
2021-04-16,0.4465035143660327,-0.08999652327242982,-0.18541657750122625,-0.3387039354335348,0.13632471805023305,0.5620741812399414,-0.010487579889485725,0.44475488950977904,0.3491994496450872,0.28321056642113285
2021-04-19,0.4207652240216273,-0.04177766330039808,-0.23042693628305647,-0.3976984828497161,0.1264336429223692,0.6523465485469851,-0.02771428098594858,0.42305738953783645,0.3893900957346772,0.39233113255459623
2021-04-20,0.43037066133105384,-0.026733754843602853,-0.1623977818369863,-0.3688093831299137,0.11456728851489413,0.5463901201159609,0.0025968490270245163,0.48184818481848185,0.33047870431542753,0.2366082762122366
2021-04-21,0.44621352845118023,-0.12055322311817296,-0.16336494071532098,-0.38079371550631547,0.11050559851140397,0.5360798327782575,-0.019188183281721595,0.4317258883248731,0.32329271564483075,0.2182741116751269
2021-04-22,0.4702965424908962,-0.013723686437309621,-0.11910897486687415,-0.3675321270698199,0.10539423446522928,0.4704322345385737,0.02855041421612287,0.5168738898756661,0.2879132345019015,0.1438721136767318
2021-04-23,0.48633660785105437,-0.12569445074729213,-0.15382872850361595,-0.3979852992623973,0.09949112360051196,0.5194370125898871,-0.010711317984478217,0.4444444444444444,0.3094640680951995,0.18340943683409436
2021-04-26,0.5146553245913135,-0.07470002383297152,-0.20274256349385622,-0.36180566262458963,0.09251264087171085,0.6145158966813985,-0.00047916120867428497,0.4628455490743089,0.3535142687765547,0.29825006340349985
2021-04-27,0.49914178459680764,-0.060327597550319786,-0.16178779374819746,-0.3134927667452033,0.0858403415877998,0.5346125781244322,0.01843531070477221,0.5035496957403651,0.31022645985611597,0.186105476673428
2021-04-28,0.46169365299835846,-0.058626714120892674,-0.2439572964884644,-0.395418202466693,0.0818943981448161,0.684239361818401,-0.027638464689936013,0.42256020278833967,0.38306687998160854,0.376425855513308
2021-04-29,0.46986089854601726,-0.09514424489382854,-0.17801197918494222,-0.3496802951181747,0.08020234435695207,0.566948269709005,-0.008166357392314087,0.4508362899138368,0.32357530703297854,0.21895590471363405
2021-04-30,0.29397267277137873,0.10108188664864194,-0.24789656620160055,-0.32914813795780856,0.06890676487467258,0.5168760366785426,-0.021532212455412654,0.4296934380542184,0.29289140077660764,0.15353432987078794
2021-05-03,0.6052470068801576,0.051894303102652514,-0.23513912872421486,-0.41787384343296635,0.06989352530790569,0.48800301806122115,0.03455718862888842,0.5268490374873354,0.27894827168456343,0.1274062816616008
2021-05-04,0.5214746095861484,0.09950233837024047,-0.15900692781473025,-0.3818090276209701,0.06492477204534491,0.46637265226362695,0.0535170431037999,0.5527981767536085,0.26564871215448593,0.10584958217270195
2021-05-05,0.4702815679328438,0.0630444746223308,-0.28894808064420696,-0.38888086945296596,0.06166036596804236,0.5945796200500814,-0.00860202567401121,0.449873417721519,0.32811999300906186,0.23240506329113925
2021-05-06,0.5613600459169933,0.019823543407842488,-0.23408108788553206,-0.4253514735056554,0.06205009487817355,0.48593700705887416,0.014371354683609713,0.4970893444697545,0.27399355096852385,0.11946342698051127
2021-05-07,0.5636692756845969,0.02418765374179323,-0.2537027003589977,-0.4297436630594865,0.0590668963697484,0.503200962023576,0.009345217608462665,0.49114372469635625,0.2811339291966622,0.1325910931174089
2021-05-10,0.3482874181042199,0.1220845990796718,-0.21052089092266396,-0.3379906380082582,0.0599625654953521,0.4656649148695055,0.006736269592702624,0.48722489248671896,0.2628137401824288,0.10473058436630407
2021-05-11,0.5183895817030914,0.11685510620629293,-0.1367381910906888,-0.36346734857680113,0.061291720385688545,0.4341463009350688,0.06633419838290369,0.5692969145169449,0.24771901066037866,0.08674759736975216
2021-05-12,0.3280156419552237,0.18714138416400047,-0.02814153538642882,-0.2785713027559142,0.06349167098431291,0.5134607436037362,0.08173568404970592,0.590897597977244,0.28847620729402457,0.1458912768647282
2021-05-13,0.13375909895453533,-0.0014122101025667735,0.033195063022660044,-0.386004733286886,0.06644789029421128,0.6298258996101616,-0.011533074358532189,0.44287158746208294,0.3481368949521864,0.282103134479272
2021-05-14,0.5479548877242721,-0.020047784013452245,-0.22319668765544076,-0.4675473900370931,0.07030109231210221,0.4936880660829121,-0.001599284258886087,0.4609552691432904,0.28199457919750714,0.13368713671973717
2021-05-15,1.340302027099749,-0.4754461921692416,-0.22459749582751531,-0.42420582886613034,0.0819971747801664,0.49346655805150735,0.08930369439346103,0.6045982819605862,0.28773186641583687,0.14502273875694796
2021-05-17,1.4011291675792266,-0.3732496483512961,-0.14082338110430906,-0.33913641167716935,0.08382937906225141,0.35626401374012323,0.16804387267722706,0.7436221267996969,0.22004669640118732,0.06264208133367012
2021-05-18,1.1541417093506463,-0.3382256755416203,-0.16640374773326538,-0.37307066501795877,0.08644793205125031,0.4806206745713017,0.10241968098214559,0.6267676767676768,0.283534303311276,0.13787878787878788
2021-05-19,0.9786411616263831,-0.371719069618276,-0.08315511197844076,-0.28477317189534024,0.08951848257540425,0.40892947465063484,0.08854393775296374,0.6036354455945468,0.24922397861301954,0.08911890936632164
2021-05-20,1.1094660646625236,-0.44715209524485605,-0.10760966840669887,-0.4141255568628618,0.09156175358793969,0.37714574716985694,0.07575484598237497,0.5837960625946491,0.23435375037889833,0.0757193336698637
2021-05-21,1.294475867537519,-0.3808505906496433,-0.18700789204979998,-0.3332095588349669,0.09416225089319855,0.46140674974349577,0.1270306303264438,0.6727226848347212,0.27778450031834717,0.12692404743880897
2021-05-24,1.348000612499679,-0.4428605376388947,-0.20112246028119332,-0.3745513334745046,0.09424063684009992,0.44506784369947616,0.11447761245166739,0.6488395560040363,0.269654240269788,0.11301715438950555
2021-05-25,1.2124587668349456,-0.371802478780962,-0.17604347133984619,-0.40026256973839414,0.09588630943326303,0.404158403284399,0.10210596062244606,0.6254728877679697,0.250022356358831,0.09129886506935687
2021-05-26,1.1948756100664624,-0.3951449286995333,-0.265599006596128,-0.2914887295643864,0.09631501215502149,0.5525076127616526,0.08134540953598698,0.5895108421583459,0.32441131245833704,0.22415532022188603
2021-05-27,1.3584153419759322,-0.3863181345589073,-0.18429225204518426,-0.3268346048355578,0.09789419257049263,0.395249224223728,0.14360614514389192,0.7020418452230905,0.24657170839711032,0.08621124275270986
2021-05-28,1.1768093340426453,-0.3929654499576571,-0.26093881640933697,-0.3253535361386667,0.0955590717954801,0.5365241142169995,0.07365424926741997,0.5811491935483871,0.3160415930062398,0.2006048387096774
2021-05-31,1.2055164149408404,-0.3286325814790331,-0.35421691258656174,-0.3382409689071099,0.09243121962542265,0.6258867341831924,0.06684130023468794,0.5684051398337112,0.35915897690430754,0.31746031746031744
2021-06-01,1.3867353616391647,-0.3131804262210417,-0.25023723889507365,-0.36988694872354605,0.09348740184186506,0.48620096952429503,0.14250888996957004,0.7020151133501259,0.28984418568308007,0.15062972292191434
2021-06-02,1.3015942330989025,-0.32684836762138464,-0.3628133777593079,-0.35518749732521704,0.09350431565306126,0.6492696438441478,0.0862395442254576,0.5998489045580458,0.3713869797486045,0.34953412238730797
2021-06-03,0.9989262489329191,-0.29652923242129814,-0.27767079310929216,-0.2751375797700174,0.09674887060021939,0.4980243898082714,0.055864822759625975,0.5541289023162135,0.2973866302042454,0.16414904330312186
2021-06-04,1.3999628047376806,-0.36935719937044176,-0.3767773865857504,-0.4496518496823125,0.1052821830289552,0.6636398082570448,0.08243451706518554,0.591492574880443,0.384460995643,0.38686131386861317
2021-06-07,1.2541702263207428,-0.3115533292720496,-0.36264507894590553,-0.355392274294632,0.10366045319725326,0.6364530081767683,0.07873488209406952,0.5850528434826371,0.3700567306870108,0.3475088072471062
2021-06-08,1.2972734895590956,-0.3180081631620711,-0.31422220774521104,-0.3708772142761938,0.101742296547704,0.553581556468851,0.10000520196164898,0.6213836477987421,0.3276619265082775,0.2342138364779874
2021-06-09,1.1484149038337772,-0.308036902476674,-0.3068974808250291,-0.3879632105145795,0.09851714952792495,0.547487203351643,0.0647566319909764,0.5651408450704225,0.323002176439784,0.2220824949698189
2021-06-10,1.275805744377872,-0.3426892169109573,-0.4069221548759897,-0.38257997159428453,0.09513466026295256,0.7094522689542195,0.05857222267793676,0.5567010309278351,0.40229346460858606,0.4339954739753583
2021-06-11,1.1038553074143849,-0.3253718204176112,-0.3819503800231539,-0.2964200960146956,0.08953506161748026,0.6443098394045755,0.04004949642091691,0.5311714429361488,0.3669224505110279,0.3366013071895425
2021-06-14,1.1097148941375576,-0.32843566679467945,-0.39166262399749757,-0.3191166060997137,0.07464035054944812,0.6677798383894253,0.03368554624898562,0.5224930887157577,0.37121009446943676,0.3500879617994471
2021-06-15,1.9707071651202204,-1.3047505675969189,-0.44254626132826413,-0.38708993934399344,0.09397721871790478,0.7515664887728271,-0.019639358983357624,0.42763819095477384,0.4227718537453659,0.48693467336683416
2021-06-16,1.8661451057311425,-1.279911474078572,-0.3484768559622139,-0.3332304558148782,0.09321298051307844,0.5922344699206677,-0.003308568222099362,0.4554132127606129,0.3427237252168731,0.27405174579251446
2021-06-17,1.5595321307094512,-1.306334390676252,-0.15922020673042,-0.3904934782372978,0.09558221256778346,0.8858434360131398,-0.038261538118031665,0.40457056755399295,0.4907128242904616,0.6323455549974887
2021-06-18,2.1025054665047405,-1.2279897684469474,-0.19126155827015592,-0.44901708251168765,0.09977052261278609,0.6779020916047512,0.09888642078728765,0.6201355761988451,0.38883630710876865,0.39743911624403716
2021-06-21,2.233935649068602,-1.3828688007169292,-0.22710903716508313,-0.3519854635548234,0.09986055575021979,0.682254877326741,0.09682920919268079,0.617218875502008,0.39105771653848037,0.4041164658634538
2021-06-22,2.010607760782713,-1.3284098882417636,-0.3950559326354147,-0.41797934841676754,0.10391694320582677,0.6678705876459974,-0.005468366757610851,0.45119196988707655,0.3858937654259121,0.39146800501882056
2021-06-23,2.080148352765021,-1.2877577281581156,-0.4061775488300679,-0.3754688244577883,0.10280307133072779,0.68171495704499,0.025064221400574148,0.5107877571500251,0.39225901418785886,0.4064224786753638
2021-06-24,2.048316359974682,-1.3249705522456006,-0.42690419400466845,-0.3995656495700165,0.10131037258129101,0.7165032166667253,-0.0021041350755681256,0.4574868322046652,0.4089067946240082,0.45372460496614
2021-06-25,1.9856046556817555,-1.308207956329227,-0.3784357642709567,-0.34679007897349934,0.10002107668447335,0.6230612944675127,0.008800987545043874,0.4877131394182548,0.361541185575993,0.32246740220661985
2021-06-28,1.9995131730705964,-1.2961875076192244,-0.398855346452606,-0.43482020696559626,0.09844962096875322,0.6624669812439468,-0.004125737569340581,0.45399849586362495,0.38045830110635,0.37478064677864126
2021-06-29,1.9853689457962505,-1.2845257840885957,-0.3722415947742811,-0.38525208460475907,0.09729226795115381,0.6163723843924276,0.010615112701473188,0.4907268170426065,0.3568323261717907,0.3105263157894737
2021-06-30,2.069644508470859,-1.28576787231373,-0.40080988511680166,-0.352337152137376,0.09508636459693245,0.7352436893442396,0.027629938913481984,0.5136557253821098,0.415165026970586,0.4698070658982711
2021-07-01,1.9951405193720884,-1.309314651978203,-0.42203178218932735,-0.3539466564253487,0.09383395400074881,0.7709349211871733,-0.0035533685720917415,0.45465931863727455,0.43238443759396106,0.5075150300601202
2021-07-02,2.072024128033601,-1.318137682867553,-0.43919180425807647,-0.43201946903916716,0.09005728558006008,0.7980959221687796,-0.0035859860627830203,0.45429501627848734,0.44407660387441983,0.5351865765088906
2021-07-06,1.6690573395360833,-1.2610578171905398,-0.20692498287030575,-0.39254690094896344,0.08987038864565348,0.801725504368632,-0.014466129984767687,0.43640460691036553,0.4457979465071427,0.5390585878818227
2021-07-07,1.818840365981672,-1.2884519565534767,-0.31922676939073913,-0.4011822833105492,0.08970522201645932,0.6054383994218613,-0.018863009855932297,0.42778473091364205,0.3475718107191603,0.2818523153942428
2021-07-08,2.0071270795186105,-1.2187789285994914,-0.2955813626714827,-0.41338157414569554,0.09185210928711046,0.5803564749152387,0.05099799827083615,0.5492992992992993,0.33610429210117454,0.25725725725725723
2021-07-09,2.0620601242862517,-1.32298923770559,-0.26947181964649874,-0.3252356448849541,0.092925421865565,0.6607753498619706,0.059787100111750924,0.5599199399549663,0.3768503858637678,0.3635226419814861
2021-07-12,1.9220821053893196,-1.2795016166807134,-0.40088734652981434,-0.35286101054204355,0.09381893930023856,0.7437588296867433,-0.007859286398087358,0.4474737368684342,0.41878888449349094,0.47948974487243623
2021-07-13,2.0072219637469577,-1.2366277597801896,-0.3222760528644537,-0.28319869764865746,0.09353188975175823,0.61044328814955,0.05816252497264522,0.557889472368092,0.3519875889506541,0.29632408102025504
2021-07-14,1.8701908794646478,-1.2615687605483235,-0.29245472943652767,-0.45327972217187584,0.09734786886892471,0.6061056817936193,0.0012945460157876426,0.478,0.35172677533127206,0.29525
2021-07-15,2.2451449761962863,-1.175647145044563,-0.3488205345704844,-0.4314315690727927,0.08047793467974008,0.6001999380754314,0.10203745878985362,0.628092976755811,0.3403389363775857,0.26843289177705576
2021-07-16,2.2311366828066013,-1.1480693348650195,-0.35971542735655265,-0.384814792992728,0.07835612194917783,0.6383210578677506,0.10904779592697936,0.6416791604197901,0.35833858990846423,0.31434282858570717
2021-07-19,1.8679583585634538,-1.1062773168877327,0.014291197242489336,-0.4827836140016603,0.08189648176530669,0.98973102236461,0.12638490157969337,0.6739945041219085,0.5358137520649583,0.7114664001998501
2021-07-20,2.4293211318942523,-1.269923089362626,-0.22561378047634612,-0.34776513359236755,0.08651611379024834,0.5863005989854101,0.17432641214065997,0.752997002997003,0.33640835638782923,0.257992007992008
2021-07-21,2.462505397118135,-1.2320676206173646,-0.23188388647035146,-0.3621146997154378,0.08261696014025532,0.673951806543143,0.18785792123378423,0.7715355805243446,0.37828438334169917,0.3692883895131086
2021-07-22,2.364167672182024,-1.1955632493938417,-0.3776245313465124,-0.4370089802934611,0.08075683443216589,0.6643236714861644,0.11735024097068095,0.6560159760359461,0.37254025295916515,0.35371942086869695
2021-07-23,2.2966641125731626,-1.2400320113940784,-0.32865719881573774,-0.3602252148432623,0.08163657880562401,0.569880366624275,0.11560891236384159,0.6533566259046668,0.3257584727149495,0.22560519091589717
2021-07-26,2.3172033768451357,-1.1931033086495086,-0.36391652800569896,-0.41063696827396023,0.08210408788267817,0.6390601167130604,0.11435971780023695,0.6499500998003992,0.3605821022978693,0.3203592814371258
2021-07-27,2.1981929174509482,-1.1508718088433005,-0.29625000873161256,-0.4699846206211124,0.08338430014794135,0.5359325957532588,0.10662679644665836,0.6368171613868795,0.30965844795060005,0.18633075579945124
2021-07-28,2.3243939085188687,-1.172319357339655,-0.37573366176927747,-0.4102924211836817,0.08519913009754587,0.670446637832722,0.1180146325913452,0.656857855361596,0.3778228839651339,0.3675810473815461
2021-07-29,2.495011967554329,-1.1961202887596847,-0.2886086243310899,-0.41764184759253464,0.0874241971149077,0.5618424764015375,0.1798652651161993,0.7614061331338818,0.3246333367582226,0.2236350037397158
2021-07-30,2.119748888589233,-1.1425526143616804,-0.33777475301933324,-0.391336590931733,0.09167778360303269,0.6006638058187834,0.08885004319147982,0.603938185443669,0.34617079471090806,0.27991026919242273
2021-07-31,2.071638268652712,-1.0925881370544681,-0.2793327622768698,-0.3942620508844988,0.09213683571988054,0.5772641244770599,0.10643023836981927,0.635933217044605,0.3347004800984702,0.2521804136556192
2021-08-02,2.0533123813847074,-1.1062824129946058,-0.22609351382150764,-0.45496734228180147,0.09172046939639693,0.4929852188281954,0.10527036007862273,0.6340308918784255,0.2923528441122962,0.15371200797209766
2021-08-03,2.115901088475748,-1.1626547921456771,-0.28545443230505135,-0.40162186159884367,0.0857666770363506,0.5860401867857584,0.09672029900299331,0.6164383561643836,0.33590343191105454,0.25628891656288916
2021-08-04,1.9938254784075675,-1.0861001083050563,-0.2461164726525996,-0.3932716371454941,0.08515005969497033,0.5131711426228308,0.09836315814277233,0.6192729083665338,0.2991606011589006,0.16683266932270915
2021-08-05,2.2912968679452104,-1.1483253023037605,-0.23915130244283292,-0.381091652430623,0.0861624084975377,0.5252105358141258,0.16114187323779605,0.7366193676873288,0.3056864721558318,0.17898929549414985
2021-08-06,1.9041074994677663,-1.119594536102799,-0.23406355282469865,-0.27074762919866957,0.08923327851383565,0.6027326085987558,0.08975869453972354,0.6042807366849179,0.3459829435562957,0.2804878048780488
